,index,videoId,title,channelId,channel,description,publication_date,duration,view_count,like_count,comment_count,tags
10,Demi-finale France-Maroc : pourquoi Macron ne devrait pas se rendre au Qatar - Libération,aU10phPoXJY,Demi-finale France-Maroc : pourquoi Macron ne devrait pas se rendre au Qatar,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Même pour assister à un match de Coupe du monde où joue l’équipe de France, un Président ne devrait pas se rendre dans un pays au cœur d’une affaire de corruption, coupable de quasi-esclavagisme et écolo-délinquant.
#qatar #macron #coupedumonde 
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-12-13T19:30:01Z,PT1M31S,7099,81,68,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'coupe du monde', 'coupe du monde 2022', 'macron', 'emmanuel macron', 'qatar', 'qatar macron', 'visite qatar macron', 'france maroc', 'maroc france', 'football', 'corruption', 'qatar corruption', 'corruption parlement européen', 'Emmanuel Macron Qatar']"
11,Coupe du monde : à quoi ressemble le quotidien de nos envoyés spéciaux au Qatar ? - Libération,zowBSTl2XK4,Coupe du monde : à quoi ressemble le quotidien de nos envoyés spéciaux au Qatar ?,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Trois journalistes de services différents, partis dans le Golfe avec des objectifs tout aussi distincts, racontent ce qu’ils font au Qatar. Spécialiste du foot, Grégory Schneider suit exclusivement l’équipe de France lors des entraînements, des matchs et des conférences de presse. Hala Kodmani, du service planète, témoigne de tout ce qui n’est pas sportif, ce qu’elle appelle les «à-côtés du Mondial» : elle interroge les sentiments des Qataris, des supporteurs mais aussi des travailleurs sur la tenue de ce Mondial et sur l’ambiance.

Julien Lecot, journaliste au service actu, observe, lui, les autres matchs de la compétition et également les zones mixtes – passage obligé où passent les joueurs après une rencontre – avec comme défi d’essayer de faire parler lesdits joueurs. Il essaie de rendre compte de l’atmosphère sportive générale de la compétition. Dans cette vidéo, Grégory Schneider, Hala Kodmani et Julien Lecot nous racontent leur présence au Qatar depuis près de deux semaines.

#coupedumonde #qatar #mondial2022 
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-12-10T11:00:37Z,PT2M11S,953,8,1,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'mondial', 'coupe du monde', 'coupe du monde 2022', 'mondial 2022', 'mondial qatar', 'qatar', 'moyen-orient', 'golfe', 'foot', 'football', 'équipe de france', 'bleus', 'france', 'brésil', 'argentine', 'reporter', 'supporteur', 'fan', 'spectateur', 'stade', 'lusail', 'education city', 'doha', 'joueur', 'arbitre', 'entraîneur', 'coach', 'équipe', 'équipe de football', 'conférence de presse', 'zone mixte', 'point presse', 'neymar', 'mbappé', 'messi', 'kane', 'depay']"
12,Comment deux maires LR ont monté un système d’adhésion douteux dans les Alpes-Maritimes - Libération,qAqLlCTpJ70,Comment deux maires LR ont monté un système d’adhésion douteux dans les Alpes-Maritimes,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Elles ne représentent que 6% de la population du département des Alpes-Maritimes et pourtant les communes du Cannet et de Mandelieu-La-Napoule concentrent ensemble un quart des adhérents Les Républicains de ce territoire. D’après l’enquête de Libération, cette quantité impressionnante d’adhérents repose sur un puissant système clientéliste.
#lesrépublicains #primaire #lr 
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-12-09T18:00:16Z,PT2M16S,2087,43,11,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'les républicains', 'LR', 'primaire lr', 'lr', 'primaire les républicains', 'les républicains primaire', 'eric ciotti', 'ciotti les républicains', 'les républicains ciotti', 'ciotti les républicains primaire', 'primaire', 'adhésion primaire', 'adhésion douteuse primaire', 'politique']"
13,Rio-Paris : Les deux compagnies qui ont changé leurs sondes Pitot un an avant le crash - Libération,fUM3L9rYmOI,Rio-Paris : Les deux compagnies qui ont changé leurs sondes Pitot un an avant le crash,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Derrière le crash du vol Rio-Paris, il y a la défaillance des sondes Pitot. Ces appareils, qui permettent de connaître la vitesse de l'avion, ont givré et n'étaient plus opérationnels au moment de l'accident. Un an avant la catastrophe, deux compagnies, Air Caraïbes et XL Airways, ont vécu deux incidents similaires sur leurs avions. Elles ont décidé de remplacer ces sondes sur l'intégralité de leur flotte. Mais du côté d'Air France et d'Airbus, ces défauts n'ont été pris en compte qu'après le drame du Rio-Paris.
#rioparis #crash #procès 
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-12-08T17:00:20Z,PT2M9S,836,13,1,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'rioparis', 'procès', 'crash', 'crash du rioparis', 'rio', 'paris', 'airbus', 'air france', 'compagnie aérienne', 'avion', 'sonde pitot', 'catastrophe', 'airbus a330']"
14,"Crash du Rio-Paris : ""Je me raccrochais à tout pour pouvoir continuer à vivre."" - Libération",7IrzFOtCiY4,"Crash du Rio-Paris : ""Je me raccrochais à tout pour pouvoir continuer à vivre.""",UC9x4Iyu-D257P0P-VDRwSzw,Libération,"""J'ai cru pendant deux ans qu'Eric n'était pas parmi ces passagers, qu'il avait peut-être nagé."" C'est ainsi que témoigne Danielle Lamy, mère d'un des disparus du crash du vol Rio-Paris en 2009. Elle raconte l'attente déraisonnable qui l'a habitée pendant deux années. Elle avait la conviction que son fils avait survécu et qu'il était sur une île.
Dans cette vidéo, elle rend compte des sentiments qui l'ont traversé depuis 2009 jusqu'à cette année et la tenue du procès. Elle explique que cette croyance obsessionnelle avait pris le pas sur toute forme de lucidité.

#rioparis #crash #procès 
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-12-06T17:51:21Z,PT1M19S,871,8,1,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'rioparis', 'avion', 'vol', 'crash', 'crash rioparis', 'procès', 'roissy', 'rio', 'paris', 'pilote', 'sonde pitot', 'accident', 'victime', ""juge d'instruction"", 'directeur', 'air france', 'airbus', 'klm', 'passager', 'mort', 'attente', 'espoir', 'danielle lamy', 'association', 'association de victimes', 'témoignage', 'conviction', 'vie', 'vivre', 'survivre', 'mère de victime', 'proche']"
15,"A Téhéran, les femmes iraniennes se révoltent cheveux au vent - Libération",erfUdCLSdvE,"A Téhéran, les femmes iraniennes se révoltent cheveux au vent",UC9x4Iyu-D257P0P-VDRwSzw,Libération,"C’est un acte de résistance parmi des milliers d’autres. Les cheveux lâchés, flottant en toute liberté, des milliers de femmes à Téhéran abandonnent leur foulard en signe de protestation. Ce cri de révolte est né il y a trois mois, après la mort de la jeune Mahsa Amidi après son arrestation par la police des mœurs pour un foulard mal ajusté. Porté par les étudiants, il s’étend jour après jour à l’ensemble de la population. Le mouvement, qui demande un changement de régime, a gagné les rues de la capitale mais aussi les villes moins grandes et les provinces plus lointaines.

Dans cette vidéo, la cheffe du service Planète, Sonia Delesalle-Stolper, analyse les témoignages d’Iraniens et Iraniennes obtenus par Libération par l’intermédiaire de discussions à travers les messageries cryptées Signal et Telegram. Elle raconte cette mobilisation qui perdure en dépit des risques, de la peur, des arrestations et des morts.
#iran #voile 
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-12-03T11:00:18Z,PT2M43S,4208,55,16,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'iran', 'voile', 'dévoile', 'iranienne', 'iraniennes', 'voile iranienne', 'voile islamique', 'islam', 'Téhéran', 'teheran', 'Mahsa Amidi', 'Iraniens', 'arrestation iran', 'iran arrestation']"
16,Manifestations en Chine : notre journaliste a répondu aux questions de nos lecteurs - Libération,1-scuOT3AKA,Manifestations en Chine : notre journaliste a répondu aux questions de nos lecteurs,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"On n’avait plus vu ça depuis les grandes manifestations en Chine du printemps 1989, réprimées dans le sang place Tiananmen. Pour la première fois depuis trente-trois ans, une nouvelle vague de colère secoue le pays, inquiétant au plus au point le pouvoir. Depuis plusieurs semaines, les protestations se multipliaient contre les abus de la politique «Zéro Covid», imposée par le président Xi Jinping depuis près de trois ans. La mort d’au moins 10 personnes dans un incendie parce que leur immeuble était confiné et les portes bloquées par du fil de fer, le 24 novembre, à Urumqi, la capitale de la région ouïghoure du Xinjiang, a déclenché un immense mouvement de ras-le-bol contre les restrictions draconiennes imposées à la société chinoise. Dans les manifestations qui ont éclaté un peu partout dans le pays, les revendications sont parfois devenues politiques, avec des slogans inimaginables quelques jours plus tôt, comme «Xi Jinping, démission», et des feuilles blanches brandies par des citoyens, symbole de l’impossibilité d’exprimer sa frustration et son opposition aux mesures imposées par le gouvernement.
Dans cette rediffusion du direct Instagram de Libération, notre journaliste au service Planète Laurence Defranoux répond aux questions de nos lecteurs, et décrypte l’immense dilemme devant lequel se trouve le pouvoir chinois : alléger à grande échelle la politique «Zéro Covid», au risque de déclencher une épidémie majeure, notamment chez les personnes âgées très peu vaccinées, ou maintenir la pression sur la population, au risque de nourrir la colère et de déstabiliser le pays.

#chine #covid #manifestation 
Abonnez vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-12-02T19:00:00Z,PT47M37S,5360,60,20,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'chine', 'chinois', 'covid', 'covid 19', 'zéro-covid', 'politique du zéro-covid', 'xi jinping', 'asie', 'shangai', 'pékin', 'manifestation', 'étudiant', 'population', 'habitant', 'révolte', 'lutte', 'policier', 'répression', 'protestation', ""tian'anmen"", 'ouighour', 'incendie', 'mort', 'victime', 'pouvoir', 'politique', 'état', 'parti', 'parti communiste chinois', 'mouvement']"
17,Simon le lapin dans le Libé jeunesse - Libération,_b30NhNLhhU,Simon le lapin dans le Libé jeunesse,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"A l'occasion de la sortie du Libé jeunesse, Stéphanie Blake prend le contrôle de l'éditorial du journal. Au lieu de l'écrire elle y dessine son célèbre personnage Simon. Retrouvez le petit lapin, toujours aussi drôle et malicieux, dans toutes les pages de ce numéro spécial de Libération.
Dans cette vidéo, Stéphanie Blake nous explique comment cette opportunité d'écrire pour un journal l'a profondément marquée autant qu'amusée. Elle décrit sa démarche comme un ""pas de côté"", mais qui fonctionne, selon elle, à merveille car ""Simon va bien dans Libé, ça crée quelque chose de ludique et de moins sérieux"".
#libéjeunesse #autrice #simon 
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-11-30T15:30:06Z,PT1M45S,474,3,1,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'livre pour enfant', 'enfant', 'enfance', 'média', 'adolescence', 'adolescent', 'album pour enfant', 'bd', 'bande-dessinée', 'stéphanie blake', 'simon', 'lapin', 'simon le lapin', 'salon du livre de montreuil', 'montreuil', 'livre', 'lire', 'dessin', 'illustration', 'dessinateur', 'illustrateur', 'écrivain', 'auteur', 'autrice']"
18,Dans les coulisses du Libé des auteurs jeunesse - Libération,MNccxpFche4,Dans les coulisses du Libé des auteurs jeunesse,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"La littérature dite « jeunesse » est celle qui, avec la bande-dessinée se vend le plus en France. Mais elle trouve souvent peu d’écho dans les médias. Libération lui dédie chaque année un numéro spécial, qui rassemble une trentaine d’auteurs et d’illustrateurs jeunesse. L’idée étant que, chacun dans un domaine élu, ces derniers élabore le journal de A à Z. C’est la 4e édition que réalise Libération, toujours en partenariat avec le Salon du livre et de la presse jeunesse de Montreuil, qui s’ouvre aujourd’hui.
Dans cette vidéo, découvrez les coulisses de la conception de ce numéro spécial. La responsable du service Livres Frédérique Roussel nous explique sa genèse et son élaboration. Le dessinateur Théophile Sutter, dessinateur de l’album Le Roi Honnête, révèle comment il a été contacté pour participer au Libé jeunesse et de quelle manière il a adapté ses illustrations pour les besoins de l’actualité. Anne Goscinny, auteur du Monde de Lucrèce, témoigne pour sa part du challenge d’écrire pour un journal.
#libération #litteraturejeunesse #dessinateur 

Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-11-30T07:00:05Z,PT2M19S,432,1,0,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'libé', 'auteurs jeunesse', 'jeunesse', 'dessinateur', 'auteur', 'goscinny', 'coulisses', 'fabrication', 'livres', 'album', 'article', 'dessin', 'lecture', 'lire', 'enfant', 'quotidien', 'écrivain', 'illustrateur', 'écrit', 'making of', 'histoire', 'fable', 'rêve', 'numéro spécial', 'art', 'pinceau', 'crayon', 'texte', 'anne sylvestre', 'adolescent', 'gallimard', 'sujet', 'support', 'une', 'bd', 'bande-dessinée', 'salon du livre de montreuil', 'libération jeunesse', 'média']"
19,Crash du Rio-Paris : un point de non-retour pour Philippe Linguet - Libération,zkeZ5WhtPvI,Crash du Rio-Paris : un point de non-retour pour Philippe Linguet,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"""Il y a l'avant 1er juin 2009, et l'après 1er juin 2009."" C'est comme ça que Philippe Linguet, le frère d'un des disparus de la catastrophe du vol Rio-Paris s'exprime pour qualifier la rupture qui s'est depuis, opérée dans sa vie. 13 ans après le crash, alors que le procès début, on sent chez lui la même émotion, la même colère aussi. Il peine toujours à comprendre comment 238 personnes ont pu périr pour quelques milliers d'euros d'économies. Après toutes ces années, il explique qu'il se bat sans relâche pour ses parents et pour ses neveux devenus orphelins de père mais aussi pour l'amélioration de la sécurité aérienne.

#rio-paris #crash #procès 
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-11-28T17:00:46Z,PT1M11S,478,10,3,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'rioparis', 'rio-paris', 'rio', 'paris', 'procès', 'tribunal', 'justice', 'jugement', 'avocat', 'juge', 'crash', 'catastrophe', 'océan atlantique', 'atlantique', 'océan', 'témoignage', 'interview', 'reportage', 'émotion', 'victime', 'mort', 'attente', 'palais de justice', 'france', 'brésil', 'enquête', 'enquêteur', 'transport', 'sécurité', 'sécurité aérienne', 'aérien', 'aéroport', 'sonde pitot', 'sonde', 'pitot']"
20,Trois livres à mettre entre les mains de vos enfants - Libération,30VVAKgXQy0,Trois livres à mettre entre les mains de vos enfants,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Ce 30 novembre, à l’occasion de l’ouverture du salon du livre de Montreuil, Libé met à l’honneur, la littérature jeunesse dans une édition spéciale principalement écrite par une vingtaine d’auteurs et autrices jeunesse et illustrée par une quinzaine de dessinateurs et dessinatrices de bandes dessinées. Pour l’occasion, Elsa Maudet, journaliste au service société, vous fait découvrir trois livres qui feront vibrer vos enfants :

- Lionel ! Le dentifrice à la saucisse et autres histoires incroyables (éd. Actes Sud)
- Jean-bébé et Baby-John (Ecole des loisirs)
- Grimelda Hauchecorne - La souris de Salem (Flammarion jeunesse)
#bandedessinée #livre #culture 
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-11-27T11:00:04Z,PT1M25S,496,8,1,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'livre pour enfant', 'bande dessinée', 'bd', 'livre', 'livres', 'livre enfant', 'livres enfants', 'BD', 'littérature', 'littérature jeunesse', 'jeunesse littérature', 'jeunesse', 'culture', 'salon du livre', 'salon du livre montreuil', 'montreuil']"
21,Cumul d’emplois de l’ex-femme d‘Eric Ciotti : notre journaliste a répondu à vos questions - Libération,z7Vk3eEm54M,Cumul d’emplois de l’ex-femme d‘Eric Ciotti : notre journaliste a répondu à vos questions,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Un nouveau scandale Pénélope Fillon pour la droite ? C’est en tout cas un début de polémique qui s’est déclenché depuis les révélations du Canard enchaîné, la semaine dernière. Caroline Magne, ex-femme d’Eric Ciotti, est accusée d’avoir cumulé plusieurs emplois depuis une dizaine d’années. Entre 2007 et 2016, elle a notamment été l’assistante parlementaire de son mari, en même temps qu’elle fut, successivement, cheffe de cabinet du président du conseil général des Alpes-Maritimes, Christian Estrosi, cheffe de cabinet du maire de Nice, Christian Estrosi aussi, enseignante, et directrice générale des services de la ville de La-Colle-sur-Loup.
Dans cette rediffusion du direct Instagram de Libération, le chef adjoint du service Checknews, Luc Peillon, répond aux questions du responsable des réseaux sociaux du journal, Mickaël Frison. Il décrypte les différentes accusations qui pèsent sur Caroline Magne et explique comment il a éclairé la longue carrière de cette dernière en épluchant les différentes fonctions qu’elle a occupées, souvent en même temps. Notre journaliste met également au jour le document mensonger qu’elle a envoyé à différents médias, dont Libération, pour tenter de prouver la légalité du cumul d’emplois à la Colle-sur-Loup, entre 2014 et 2016.
#ciotti #emploi #illégal
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-11-25T21:00:26Z,PT27M,1545,23,6,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'ciotti', 'magne', 'emploi', 'cumul', 'emplois', 'directrice de cabinet', 'nice', 'sud', 'france', 'estrosi', 'checknews', 'fact checking', 'enquête', 'coulisse', 'maire', 'député', 'assistante', 'assitante parlementaire', 'collaboratrice', 'collaboratrice parlementaire', 'parlement', 'assemblée nationale', 'législative', 'législature', 'députation', 'élection', 'mandat', 'caroline magne', 'plainte', 'accusation', 'critique', 'canard enchainé', 'illégal']"
22,Le juteux business des nids d’hirondelles en Thaïlande - Libération,bRTRwERc6vM,Le juteux business des nids d’hirondelles en Thaïlande,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"En Chine, une soupe de nids d’hirondelles coûte environ 70 euros et en Thaïlande, un des pays producteurs, elle coûte entre 25 et 30 euros, soit dix fois le prix d’un plat traditionnel. Autant dire que ce mets confectionné à partir des abris de salanganes, une espèce de martinet, est particulièrement luxueux dans de nombreux pays asiatiques. Dans cette vidéo, la journaliste du service enquête, Mathilde Roche décrypte l’ampleur de ce business dont les mutations font s’effondrer les prix.
#Thaïlande #Hirondelle #animaux 
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-11-24T18:37:53Z,PT2M1S,702,12,1,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'hirondelle', 'thailande', 'hirondelle thailande', ""nid d'hirondelle"", ""nids d'hirondelles chine"", 'chine', ""nid d'hirondelles thaillande"", 'salangane', 'nid de salangane', 'nid salangane', 'animaux', 'biodiversité', 'écologie']"
23,Crash du Rio-Paris : les 13 ans de combat d'Ophélie Toulliou - Libération,6H09irpcFmw,Crash du Rio-Paris : les 13 ans de combat d'Ophélie Toulliou,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"«Connaître la vérité, c'est mon but de vie depuis 13 ans» C'est le cri du cœur d'Ophélie, sœur d'une des victimes du crash du Rio-Paris. Elle se bat depuis 2009 pour qu'un procès ait lieu et que justice soit faite. 
Dans cette vidéo, elle raconte le parcours du combattant qu'elle a traversé pendant ces longues années d'attente et le soulagement éprouvé lorsque la tenue d'un procès a été annoncée. Elle témoigne aussi de l'espoir qu'elle place en un jugement des mastodontes Air France et Airbus. 

#rioparis #airfrance #airbus
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-11-21T17:30:00Z,PT1M35S,315,8,0,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'rio-paris', 'avion', 'vol', 'vol rio-paris', 'rio', 'paris', 'crash', 'crash rio-paris', 'air france', 'airfrance', 'airbus', 'france', 'victime', 'mort', 'catastrophe', 'pilote', 'compagnie aérienne', 'roissy', 'orly', 'cdg', 'océan', 'océan atlantique', 'justice', 'procès', 'instruction', 'juge', 'avocat', 'mise en examen', 'tribunal', 'dossier', 'non-lieu', 'accusation', 'jugement']"
